window,group,pop_i,chunk_i,chunk_j,chunk_k,good_idx_n,i_success_n,j_success_n,ij_success_n,score_k_mean_ij,valid_score,mean_z_i_all,mean_z_j_all,mean_z_k_all,max_z_i_all,max_z_j_all,max_z_k_all,elapsed_sec,status,error,arrays_path
1,gamma000000,10,1,2,3,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,1.1268396377563477,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_001/gamma000000/pop_010/eval_arrays.npz
1,gamma000000,11,1,2,3,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,1.8696584701538086,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_001/gamma000000/pop_011/eval_arrays.npz
1,gamma000000,12,1,2,3,93,1,1,1,4.013344934714298,True,-1.3985329333605097,-0.5931766477895354,-0.983299211654985,3.3855914936987164,3.2748671088133925,4.013344934714298,2.553644895553589,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_001/gamma000000/pop_012/eval_arrays.npz
1,gamma000000,13,1,2,3,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,1.792799711227417,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_001/gamma000000/pop_013/eval_arrays.npz
1,gamma000000,14,1,2,3,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,1.690812349319458,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_001/gamma000000/pop_014/eval_arrays.npz
1,gamma000000,15,1,2,3,93,2,2,2,4.554164506494898,True,-1.4047349764649815,-0.8331729179579529,-0.6280214987675328,5.6789963910137455,5.231789043192262,4.788549101867725,2.9110913276672363,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_001/gamma000000/pop_015/eval_arrays.npz
1,gamma000000,16,1,2,3,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,1.9878644943237305,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_001/gamma000000/pop_016/eval_arrays.npz
1,gamma000000,17,1,2,3,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,1.5753064155578613,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_001/gamma000000/pop_017/eval_arrays.npz
1,gamma000000,18,1,2,3,93,0,0,0,nan,False,-16.886841560051963,-9.75869467891752,23.589819400006647,-16.886841560051963,-9.75869467891752,23.589819400006647,1.7794201374053955,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_001/gamma000000/pop_018/eval_arrays.npz
1,gamma000000,19,1,2,3,93,4,4,4,4.781043762041694,True,3.2546606837266494,2.668305396379924,3.590344296124637,4.73095744505153,4.1463489063131265,4.830886587567595,3.6057655811309814,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_001/gamma000000/pop_019/eval_arrays.npz
1,gamma000000,20,1,2,3,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,1.0771100521087646,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_001/gamma000000/pop_020/eval_arrays.npz
1,gamma000000,21,1,2,3,93,1,1,1,4.0721942327090845,True,3.2516657281679406,2.7248676375391523,4.0721942327090845,3.2516657281679406,2.7248676375391523,4.0721942327090845,1.6505286693572998,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_001/gamma000000/pop_021/eval_arrays.npz
1,gamma000000,22,1,2,3,93,11,11,11,4.425653846366367,True,1.3563391127109685,1.3290405704930135,1.7071063349108202,5.679099419602599,5.121280913153744,5.055088600887764,1.7998993396759033,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_001/gamma000000/pop_022/eval_arrays.npz
1,gamma000000,23,1,2,3,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,2.8761496543884277,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_001/gamma000000/pop_023/eval_arrays.npz
1,gamma000000,24,1,2,3,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,2.387866497039795,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_001/gamma000000/pop_024/eval_arrays.npz
1,gamma000000,25,1,2,3,93,4,2,2,5.622114173029276,True,3.5974299588392404,1.4696721482898645,2.983152484648144,6.120347763046297,5.474040587199825,5.811597560048484,1.9247798919677734,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_001/gamma000000/pop_025/eval_arrays.npz
1,gamma000000,26,1,2,3,93,1,1,1,5.943802416024193,True,-1.3039113083017606,-0.9505190080891222,-0.9189367550602263,6.751473262756417,5.369829969201096,5.943802416024193,2.090719699859619,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_001/gamma000000/pop_026/eval_arrays.npz
1,gamma000000,27,1,2,3,93,2,2,2,5.137635492365563,True,5.876810058166865,3.861708941526252,5.137635492365563,5.876810058166865,3.861708941526252,5.137635492365563,2.8401856422424316,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_001/gamma000000/pop_027/eval_arrays.npz
1,gamma000000,28,1,2,3,93,12,10,10,5.418608074109605,True,-3.1557616742944763,-0.8211226631811828,-0.5967042609994887,6.53731265556212,5.342335737780072,6.157397067637247,1.5623302459716797,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_001/gamma000000/pop_028/eval_arrays.npz
1,gamma000000,29,1,2,3,93,1,1,1,5.132782494841439,True,5.331942459742536,3.795534964710988,5.132782494841439,5.331942459742536,3.795534964710988,5.132782494841439,1.6612608432769775,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_001/gamma000000/pop_029/eval_arrays.npz
1,gamma095098,0,1,2,3,93,0,0,0,nan,False,-5.291855031898761,-3.8097072258247064,-4.850922093532305,-5.291855031898761,-3.8097072258247064,-4.850922093532305,1.9240436553955078,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_001/gamma095098/pop_000/eval_arrays.npz
1,gamma095098,1,1,2,3,93,4,4,4,4.111361991303325,True,-1.4053145949462256,-1.1235038713416636,-0.703305338910804,4.062413683206577,2.4946922818583284,4.730238102568472,2.765852689743042,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_001/gamma095098/pop_001/eval_arrays.npz
1,gamma095098,2,1,2,3,93,2,2,2,5.117218569051387,True,-2.332421165457081,0.0800847880362701,1.6070114327013443,6.345970537430673,4.618740571419502,5.390672482095613,1.8413500785827637,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_001/gamma095098/pop_002/eval_arrays.npz
1,gamma095098,3,1,2,3,93,0,0,0,nan,False,0.4760474568057469,-0.9089928425052813,1.914888389730792,0.4760474568057469,-0.9089928425052813,1.914888389730792,1.6133732795715332,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_001/gamma095098/pop_003/eval_arrays.npz
1,gamma095098,4,1,2,3,93,1,1,1,5.586638206963854,True,5.72490609935675,4.71364767394263,5.586638206963854,5.72490609935675,4.71364767394263,5.586638206963854,2.1664981842041016,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_001/gamma095098/pop_004/eval_arrays.npz
1,gamma095098,5,1,2,3,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,2.0785157680511475,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_001/gamma095098/pop_005/eval_arrays.npz
1,gamma095098,6,1,2,3,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,1.0940380096435547,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_001/gamma095098/pop_006/eval_arrays.npz
1,gamma095098,7,1,2,3,93,0,0,0,nan,False,-0.22718922801528352,-0.35779373845008944,0.04333690858730037,0.18522415027563477,-0.0012059475435747156,0.10814884658959037,0.9695782661437988,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_001/gamma095098/pop_007/eval_arrays.npz
1,gamma095098,8,1,2,3,93,3,3,3,5.6150276397479635,True,6.399820116632044,5.452273209023186,5.6150276397479635,7.332545172592304,5.878879650001099,6.32551893824339,1.6933000087738037,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_001/gamma095098/pop_008/eval_arrays.npz
1,gamma095098,9,1,2,3,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,1.3523235321044922,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_001/gamma095098/pop_009/eval_arrays.npz
1,gamma095098,10,1,2,3,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,3.0131421089172363,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_001/gamma095098/pop_010/eval_arrays.npz
1,gamma095098,11,1,2,3,93,0,0,0,nan,False,-4.2292536059602135,-3.2276095793903448,-3.9277063815073077,-4.150054854398423,-3.1856703859241526,-3.8204078744003684,2.457988977432251,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_001/gamma095098/pop_011/eval_arrays.npz
1,gamma095098,12,1,2,3,93,1,1,1,5.0830799065634045,True,5.976841656614602,5.9936202414042965,5.0830799065634045,5.976841656614602,5.9936202414042965,5.0830799065634045,1.6734347343444824,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_001/gamma095098/pop_012/eval_arrays.npz
1,gamma095098,13,1,2,3,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,1.5972983837127686,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_001/gamma095098/pop_013/eval_arrays.npz
1,gamma095098,14,1,2,3,93,2,1,1,4.0831668780514345,True,0.3527823261521509,0.24715699693172358,0.5901640002945209,5.201225761099633,3.6491664687618357,4.0831668780514345,1.1662404537200928,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_001/gamma095098/pop_014/eval_arrays.npz
1,gamma095098,15,1,2,3,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,1.922670841217041,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_001/gamma095098/pop_015/eval_arrays.npz
1,gamma095098,16,1,2,3,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,1.457073450088501,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_001/gamma095098/pop_016/eval_arrays.npz
1,gamma095098,17,1,2,3,93,2,2,2,6.217167476926536,True,3.2822826231390043,2.6631542119014413,2.656620099617308,7.42459198243945,5.967166698413364,6.247008929075497,1.5522737503051758,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_001/gamma095098/pop_017/eval_arrays.npz
1,gamma095098,18,1,2,3,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,2.3614754676818848,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_001/gamma095098/pop_018/eval_arrays.npz
1,gamma095098,19,1,2,3,93,2,2,2,4.908271145715117,True,3.223709602240254,2.683450669755043,3.579932315446707,4.4517576810978285,4.010087082513587,5.235023158179747,2.0026280879974365,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_001/gamma095098/pop_019/eval_arrays.npz
1,gamma095098,20,1,2,3,93,0,0,0,nan,False,-4.971442417538955,-3.600896146123935,-4.257588499125758,-3.887411803426913,-3.0196408089409923,-3.71196391553575,1.0054781436920166,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_001/gamma095098/pop_020/eval_arrays.npz
1,gamma095098,21,1,2,3,93,2,2,2,5.956439059232226,True,6.7441085569700014,5.25189933565616,5.956439059232226,6.766181708161444,5.288933818797523,6.025928713238861,1.4224858283996582,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_001/gamma095098/pop_021/eval_arrays.npz
1,gamma095098,22,1,2,3,93,0,0,0,nan,False,-1.5791209078868438,-3.454074110211503,-3.5142436597277777,0.7931355594800814,-3.454074110211503,-3.5142436597277777,1.5146169662475586,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_001/gamma095098/pop_022/eval_arrays.npz
1,gamma095098,23,1,2,3,93,0,0,0,nan,False,-3.6597523263758815,-3.114819563173522,-3.7853097451285116,-3.6597523263758815,-3.114819563173522,-3.7853097451285116,1.2581794261932373,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_001/gamma095098/pop_023/eval_arrays.npz
1,gamma095098,24,1,2,3,93,0,0,0,nan,False,0.7931355594800814,nan,nan,0.7931355594800814,nan,nan,2.2366108894348145,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_001/gamma095098/pop_024/eval_arrays.npz
1,gamma095098,25,1,2,3,93,1,1,1,5.050572017236271,True,4.115163970407,2.862194319739605,5.050572017236271,4.115163970407,2.862194319739605,5.050572017236271,1.07470703125,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_001/gamma095098/pop_025/eval_arrays.npz
1,gamma095098,26,1,2,3,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,1.849778175354004,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_001/gamma095098/pop_026/eval_arrays.npz
1,gamma095098,27,1,2,3,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,1.503105640411377,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_001/gamma095098/pop_027/eval_arrays.npz
1,gamma095098,28,1,2,3,93,1,1,1,6.041724517017842,True,7.469688921530928,5.599257880227155,6.041724517017842,7.469688921530928,5.599257880227155,6.041724517017842,2.345942258834839,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_001/gamma095098/pop_028/eval_arrays.npz
1,gamma095098,29,1,2,3,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,1.6359386444091797,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_001/gamma095098/pop_029/eval_arrays.npz
1,null,0,1,2,3,93,1,1,1,4.408211699644308,True,0.6033588664695901,0.3895549878281803,1.2298562655738126,3.921245462042003,2.9478285529516794,4.408211699644308,2.2566022872924805,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_001/null/pop_000/eval_arrays.npz
1,null,1,1,2,3,93,9,9,9,4.597415886056888,True,2.5580714206844966,1.8511589485650475,2.455808279877725,6.280607868642308,4.664894215275459,5.125800027692954,1.6092338562011719,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_001/null/pop_001/eval_arrays.npz
1,null,2,1,2,3,93,2,2,2,5.528067877817181,True,6.082492675177332,5.5632726396610295,5.528067877817181,6.298192738220487,5.619373461217138,5.735701690911305,1.852356195449829,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_001/null/pop_002/eval_arrays.npz
1,null,3,1,2,3,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,2.846497058868408,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_001/null/pop_003/eval_arrays.npz
1,null,4,1,2,3,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,1.6292035579681396,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_001/null/pop_004/eval_arrays.npz
1,null,5,1,2,3,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,1.587299108505249,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_001/null/pop_005/eval_arrays.npz
1,null,6,1,2,3,93,1,1,1,4.970406223882273,True,5.502199241712031,3.5231153039581193,4.970406223882273,5.502199241712031,3.5231153039581193,4.970406223882273,1.535630226135254,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_001/null/pop_006/eval_arrays.npz
1,null,7,1,2,3,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,3.2136073112487793,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_001/null/pop_007/eval_arrays.npz
1,null,8,1,2,3,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,1.491323709487915,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_001/null/pop_008/eval_arrays.npz
1,null,9,1,2,3,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,1.649231195449829,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_001/null/pop_009/eval_arrays.npz
1,null,10,1,2,3,93,1,1,1,6.026575496479985,True,7.149210222597876,5.339133211905474,6.026575496479985,7.149210222597876,5.339133211905474,6.026575496479985,1.5241937637329102,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_001/null/pop_010/eval_arrays.npz
1,null,11,1,2,3,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,2.428818702697754,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_001/null/pop_011/eval_arrays.npz
1,null,12,1,2,3,93,3,3,3,4.671033193921322,True,4.789684347699562,3.354716541275437,4.671033193921322,5.479676671937018,3.6628277652070778,4.975761081287393,2.2262232303619385,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_001/null/pop_012/eval_arrays.npz
1,null,13,1,2,3,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,1.7018640041351318,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_001/null/pop_013/eval_arrays.npz
1,null,14,1,2,3,93,1,1,1,5.715894992243959,True,6.111700213582079,4.683187930819171,5.715894992243959,6.111700213582079,4.683187930819171,5.715894992243959,1.5049102306365967,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_001/null/pop_014/eval_arrays.npz
1,null,15,1,2,3,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,2.3702244758605957,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_001/null/pop_015/eval_arrays.npz
1,null,16,1,2,3,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,2.3231360912323,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_001/null/pop_016/eval_arrays.npz
1,null,17,1,2,3,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,2.0841634273529053,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_001/null/pop_017/eval_arrays.npz
1,null,18,1,2,3,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,1.5785515308380127,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_001/null/pop_018/eval_arrays.npz
1,null,19,1,2,3,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,2.158186912536621,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_001/null/pop_019/eval_arrays.npz
1,null,20,1,2,3,93,1,1,1,4.645028533963502,True,4.210652127434511,3.46877028451154,4.645028533963502,4.210652127434511,3.46877028451154,4.645028533963502,2.5800576210021973,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_001/null/pop_020/eval_arrays.npz
1,null,21,1,2,3,93,3,3,3,6.346200835436735,True,3.77413142243965,3.2273836575405586,3.3663884162976205,7.264343334888877,6.030324465095911,6.346200835436735,1.84598970413208,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_001/null/pop_021/eval_arrays.npz
1,null,22,1,2,3,93,1,1,1,6.1421235214680046,True,7.275353613267137,5.922579893725571,6.1421235214680046,7.275353613267137,5.922579893725571,6.1421235214680046,1.6124982833862305,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_001/null/pop_022/eval_arrays.npz
1,null,23,1,2,3,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,2.160688638687134,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_001/null/pop_023/eval_arrays.npz
1,null,24,1,2,3,93,2,2,2,5.075823152390805,True,3.1139454764291354,3.033796970065268,3.5566403018833435,6.440002175669058,6.059636501987155,5.184082665313297,2.7760863304138184,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_001/null/pop_024/eval_arrays.npz
1,null,25,1,2,3,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,1.763749599456787,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_001/null/pop_025/eval_arrays.npz
1,null,26,1,2,3,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,1.7422890663146973,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_001/null/pop_026/eval_arrays.npz
1,null,27,1,2,3,93,2,2,2,4.715935808420374,True,2.3831201390236005,2.243336779724399,3.119285662419252,4.935955856899528,4.454541008328244,4.97387280774796,1.8428514003753662,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_001/null/pop_027/eval_arrays.npz
1,null,28,1,2,3,93,5,5,5,5.022658751124109,True,4.849763004583171,4.36052089776692,5.022658751124109,6.597020704795267,5.712609255032811,6.164363634402709,2.941676139831543,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_001/null/pop_028/eval_arrays.npz
1,null,29,1,2,3,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,1.663668155670166,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_001/null/pop_029/eval_arrays.npz
2,gamma000000,0,2,3,4,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,34.45193290710449,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/gamma000000/pop_000/eval_arrays.npz
2,gamma000000,1,2,3,4,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,1.6937904357910156,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/gamma000000/pop_001/eval_arrays.npz
2,gamma000000,2,2,3,4,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,1.6117665767669678,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/gamma000000/pop_002/eval_arrays.npz
2,gamma000000,3,2,3,4,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,2.5970375537872314,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/gamma000000/pop_003/eval_arrays.npz
2,gamma000000,4,2,3,4,93,0,0,0,nan,False,0.40837272716445894,-3.3564691580139074,-1.3837605178604968,0.40837272716445894,-3.3564691580139074,-1.3837605178604968,2.276451349258423,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/gamma000000/pop_004/eval_arrays.npz
2,gamma000000,5,2,3,4,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,1.7152342796325684,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/gamma000000/pop_005/eval_arrays.npz
2,gamma000000,6,2,3,4,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,1.6018211841583252,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/gamma000000/pop_006/eval_arrays.npz
2,gamma000000,7,2,3,4,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,0.9916532039642334,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/gamma000000/pop_007/eval_arrays.npz
2,gamma000000,8,2,3,4,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,3.010223627090454,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/gamma000000/pop_008/eval_arrays.npz
2,gamma000000,9,2,3,4,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,1.677405595779419,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/gamma000000/pop_009/eval_arrays.npz
2,gamma000000,10,2,3,4,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,1.7506966590881348,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/gamma000000/pop_010/eval_arrays.npz
2,gamma000000,11,2,3,4,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,2.231710195541382,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/gamma000000/pop_011/eval_arrays.npz
2,gamma000000,12,2,3,4,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,2.599475145339966,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/gamma000000/pop_012/eval_arrays.npz
2,gamma000000,13,2,3,4,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,1.6376605033874512,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/gamma000000/pop_013/eval_arrays.npz
2,gamma000000,14,2,3,4,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,1.7371978759765625,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/gamma000000/pop_014/eval_arrays.npz
2,gamma000000,15,2,3,4,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,1.8545246124267578,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/gamma000000/pop_015/eval_arrays.npz
2,gamma000000,16,2,3,4,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,2.363901376724243,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/gamma000000/pop_016/eval_arrays.npz
2,gamma000000,17,2,3,4,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,2.607165813446045,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/gamma000000/pop_017/eval_arrays.npz
2,gamma000000,18,2,3,4,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,1.9354867935180664,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/gamma000000/pop_018/eval_arrays.npz
2,gamma000000,19,2,3,4,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,3.7449898719787598,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/gamma000000/pop_019/eval_arrays.npz
2,gamma000000,20,2,3,4,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,2.8613314628601074,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/gamma000000/pop_020/eval_arrays.npz
2,gamma000000,21,2,3,4,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,1.8784165382385254,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/gamma000000/pop_021/eval_arrays.npz
2,gamma000000,22,2,3,4,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,3.832296848297119,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/gamma000000/pop_022/eval_arrays.npz
2,gamma000000,23,2,3,4,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,0.9756209850311279,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/gamma000000/pop_023/eval_arrays.npz
2,gamma000000,24,2,3,4,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,1.777984380722046,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/gamma000000/pop_024/eval_arrays.npz
2,gamma000000,25,2,3,4,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,1.7419524192810059,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/gamma000000/pop_025/eval_arrays.npz
2,gamma000000,26,2,3,4,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,2.467111825942993,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/gamma000000/pop_026/eval_arrays.npz
2,gamma000000,27,2,3,4,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,1.5431499481201172,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/gamma000000/pop_027/eval_arrays.npz
